date_time,Tdb,RH,SR_global,SR_direct,SR_diffuse,tot_e_pw(kw)
03/03/2018 18:50,22.2,91,0,0,0,842.8570639
03/03/2018 19:00,22.1,92,0,0,0,917.0220406
03/03/2018 19:10,22.2,91,0,0,0,872.4755641
03/03/2018 19:20,22.2,91,0,0,0,872.3614611
03/03/2018 19:30,22.4,90,0,0,0,916.1382136
03/03/2018 19:40,22.3,91,0,0,0,844.3349751
03/03/2018 19:50,22.3,92,0,0,0,876.9850376
03/03/2018 20:00,22.3,91,0,0,0,911.01292
03/03/2018 20:10,22.2,92,0,0,0,849.6259284
03/03/2018 20:20,22.1,92,0,0,0,866.0128845
03/03/2018 20:30,21.9,93,0,0,0,916.4533457
03/03/2018 20:40,21.9,93,0,0,0,848.9056281
03/03/2018 20:50,22,93,0,0,0,857.9674388
03/03/2018 21:00,22,93,0,0,0,903.8021772
03/03/2018 21:10,22,93,0,0,0,835.5514536
03/03/2018 21:20,22,93,0,0,0,853.6605657
03/03/2018 21:30,21.9,93,0,0,0,899.3552312
03/03/2018 21:40,21.8,94,0,0,0,839.979937
03/03/2018 21:50,21.8,94,0,0,0,838.3191022
03/03/2018 22:00,21.8,94,0,0,0,889.2811909
03/03/2018 22:10,21.9,94,0,0,0,847.747471
03/03/2018 22:20,22,93,0,0,0,842.3058565
03/03/2018 22:30,22,93,0,0,0,892.7725701
03/03/2018 22:40,21.9,94,0,0,0,837.2266106
03/03/2018 22:50,21.9,94,0,0,0,832.798063
03/03/2018 23:00,21.9,95,0,0,0,891.6821135
03/03/2018 23:10,22,94,0,0,0,841.9542506
03/03/2018 23:20,22,94,0,0,0,826.2419594
03/03/2018 23:30,22,94,0,0,0,877.8767154
03/03/2018 23:40,22.1,94,0,0,0,849.8608261
03/03/2018 23:50,22.1,94,0,0,0,819.7134911
04/03/2018 00:00,22.1,94,0,0,0,855.7852443
04/03/2018 00:10,22.1,94,0,0,0,829.012299
04/03/2018 00:20,22.1,94,0,0,0,809.895109
04/03/2018 00:30,22.1,94,0,0,0,861.9624031
04/03/2018 00:40,22.1,95,0,0,0,835.4361791
04/03/2018 00:50,22.1,94,0,0,0,816.3242724
04/03/2018 01:00,22.1,94,0,0,0,863.7991102
04/03/2018 01:10,22.1,94,0,0,0,835.9718972
04/03/2018 01:20,22.2,94,0,0,0,808.1320615
04/03/2018 01:30,22.2,94,0,0,0,830.027524
04/03/2018 01:40,22.1,95,0,0,0,821.3229647
04/03/2018 01:50,22.1,95,0,0,0,790.7517346
04/03/2018 02:00,22.1,95,0,0,0,822.9461517
04/03/2018 02:10,22.1,94,0,0,0,818.1197002
04/03/2018 02:20,22.1,94,0,0,0,790.398676
04/03/2018 02:30,22,95,0,0,0,815.0640771
04/03/2018 02:40,22,95,0,0,0,836.6475445
04/03/2018 02:50,22,95,0,0,0,803.5670069
04/03/2018 03:00,22,95,0,0,0,807.5136102
04/03/2018 03:10,22,95,0,0,0,835.777157
04/03/2018 03:20,22,95,0,0,0,799.4033624
04/03/2018 03:30,22,95,0,0,0,823.5178255
04/03/2018 03:40,22,95,0,0,0,852.1588755
04/03/2018 03:50,22,95,0,0,0,815.5605189
04/03/2018 04:00,22,95,0,0,0,817.4284902
04/03/2018 04:10,22,95,0,0,0,859.8343456
04/03/2018 04:20,22,94,0,0,0,821.2033764
04/03/2018 04:30,22,94,0,0,0,816.2814568
04/03/2018 04:40,22,95,0,0,0,851.6925448
04/03/2018 04:50,22,95,0,0,0,813.3805941
04/03/2018 05:00,22.1,94,0,0,0,806.086093
04/03/2018 05:10,22.1,95,0,0,0,851.7496131
04/03/2018 05:20,22.2,94,0,0,0,816.0266739
04/03/2018 05:30,22.1,95,0,0,0,803.0246523
04/03/2018 05:40,22.1,94,0,0,0,839.9505131
04/03/2018 05:50,22.1,94,0,0,0,827.9774818
04/03/2018 06:00,22.2,94,0,0,0,796.9386687
04/03/2018 06:10,22.2,94,0,0,0,847.4387316
04/03/2018 06:20,22.1,95,0,0,0,840.6954077
04/03/2018 06:30,22.1,95,0,0,0,800.3888258
04/03/2018 06:40,22.2,94,0,0,0,832.3382385
04/03/2018 06:50,22.2,94,2,0,1,834.5132314
04/03/2018 07:00,22.3,94,8,0,7,810.1924182
04/03/2018 07:10,22.3,94,11,0,10,828.8433999
04/03/2018 07:20,22.3,95,20,0,19,877.8918495
04/03/2018 07:30,22.4,93,27,0,25,831.5830436
04/03/2018 07:40,22.5,94,40,0,37,849.9700873
04/03/2018 07:50,22.6,93,54,0,50,884.5260152
04/03/2018 08:00,22.8,92,67,1,62,836.8293225
04/03/2018 08:10,22.8,93,65,0,61,857.1550925
04/03/2018 08:20,22.8,93,68,0,64,902.7072972
04/03/2018 08:30,22.8,93,56,0,53,855.5945401
04/03/2018 08:40,22.9,93,62,0,58,870.5911071
04/03/2018 08:50,23,92,92,0,87,916.5587885
04/03/2018 09:00,23.2,91,66,1,63,857.4552549
04/03/2018 09:10,23.3,90,61,0,59,934.2170174
04/03/2018 09:20,23.4,91,90,0,87,883.3891933
04/03/2018 09:30,23.4,91,142,0,139,863.163266
04/03/2018 09:40,23.6,90,41,0,40,921.9643225
04/03/2018 09:50,23.5,91,29,0,28,908.2396173
04/03/2018 10:00,23.8,90,59,0,56,863.5753506
04/03/2018 10:10,23.8,89,29,0,27,951.3631731
04/03/2018 10:20,23.8,89,84,0,79,980.3920522
04/03/2018 10:30,23.9,90,74,0,72,989.6276614
04/03/2018 10:40,24.4,87,222,2,204,946.7793458
04/03/2018 10:50,25,84,160,2,153,891.4342423
04/03/2018 11:00,25,84,175,1,168,934.5124781
04/03/2018 11:10,25.2,83,86,0,84,889.1943495
04/03/2018 11:20,24.8,85,122,1,115,878.0165553
04/03/2018 11:30,24.9,85,258,2,239,948.5236694
04/03/2018 11:40,24.9,85,274,2,256,890.2878415
04/03/2018 11:50,25.4,83,608,116,488,922.7048674
04/03/2018 12:00,26.4,80,757,197,547,915.1767875
04/03/2018 12:10,26.5,79,345,3,320,985.8762239
04/03/2018 12:20,27.3,74,454,22,396,1038.59157
04/03/2018 12:30,27.2,74,367,3,348,1056.360306
04/03/2018 12:40,26.7,76,396,3,376,1072.231435
04/03/2018 12:50,26.6,77,320,1,315,1080.499061
04/03/2018 13:00,26.2,80,343,3,329,1067.930467
04/03/2018 13:10,26.2,80,174,0,165,1048.394757
04/03/2018 13:20,26.1,81,407,11,365,976.5085373
04/03/2018 13:30,25.9,82,742,167,589,934.251278
04/03/2018 13:40,25.8,82,254,1,243,918.0848351
04/03/2018 13:50,25.7,82,131,0,126,977.5492384
04/03/2018 14:00,25.5,82,262,0,249,988.4762388
04/03/2018 14:10,25.7,82,204,0,197,1003.197274
04/03/2018 14:20,25.8,82,185,1,178,1019.461505
04/03/2018 14:30,25.8,82,214,0,201,1057.80414
04/03/2018 14:40,25.9,82,396,5,371,1070.925031
04/03/2018 14:50,26.3,81,454,38,407,1074.475119
04/03/2018 15:00,26.1,80,255,1,243,1052.562589
04/03/2018 15:10,26,81,187,0,184,975.4413828
04/03/2018 15:20,25.8,82,182,0,177,936.5060552
04/03/2018 15:30,25.9,82,219,1,213,1011.064008
04/03/2018 15:40,25.7,82,160,0,156,1003.638068
04/03/2018 15:50,25.6,84,115,0,113,947.5916311
04/03/2018 16:00,25.7,82,99,0,95,979.474811
04/03/2018 16:10,25.6,84,97,0,94,1022.481969
04/03/2018 16:20,25.5,83,89,0,86,961.217943
04/03/2018 16:30,25.4,84,52,0,51,966.5733653
04/03/2018 16:40,25.2,84,90,1,86,936.9984278
04/03/2018 16:50,25.2,85,57,0,56,949.6322917
04/03/2018 17:00,25.2,86,47,0,46,1000.477514
04/03/2018 17:10,25.2,86,23,0,23,935.9855403
04/03/2018 17:20,25.1,85,39,0,38,958.0992029
04/03/2018 17:30,25,87,29,0,28,971.5039348
04/03/2018 17:40,24.8,88,12,0,12,916.5140759
04/03/2018 17:50,24.6,89,8,0,8,976.818798
04/03/2018 18:00,24.5,89,6,0,7,983.5470212
04/03/2018 18:10,24.3,91,5,0,5,919.3089049
04/03/2018 18:20,24.3,91,1,0,2,982.8117662
04/03/2018 18:30,24.3,90,1,0,1,955.3009232
04/03/2018 18:40,24.3,90,0,0,0,894.3652557
04/03/2018 18:50,24.3,91,0,0,0,945.1300819
04/03/2018 19:00,24.3,91,0,0,0,910.4823662
04/03/2018 19:10,24.2,91,0,0,0,869.3147439
04/03/2018 19:20,24.2,91,0,0,0,950.6494552
04/03/2018 19:30,24.2,91,0,0,0,923.3414958
04/03/2018 19:40,24.2,91,0,0,0,874.7065448
04/03/2018 19:50,24.3,90,0,0,0,944.8855388
04/03/2018 20:00,24.4,89,0,0,0,926.8778855
04/03/2018 20:10,24.4,89,0,0,0,867.0095087
04/03/2018 20:20,24.4,89,0,0,0,943.6127298
04/03/2018 20:30,24.4,89,0,0,0,901.8355743
04/03/2018 20:40,24.4,89,0,0,0,870.1970489
04/03/2018 20:50,24.3,90,0,0,0,938.8958018
04/03/2018 21:00,24.3,90,0,0,0,883.6944547
04/03/2018 21:10,24.3,91,0,0,0,869.0973974
04/03/2018 21:20,24.3,91,0,0,0,931.7165309
04/03/2018 21:30,24.3,91,0,0,0,878.7451586
04/03/2018 21:40,24.4,90,0,0,0,866.2945244
04/03/2018 21:50,24.5,89,0,0,0,925.7721962
04/03/2018 22:00,24.7,88,0,0,0,868.5812265
04/03/2018 22:10,24.8,88,0,0,0,861.3729209
04/03/2018 22:20,24.9,88,0,0,0,927.0524558
04/03/2018 22:30,25,87,0,0,0,874.7322111
04/03/2018 22:40,24.9,87,0,0,0,857.9842265
04/03/2018 22:50,24.8,88,0,0,0,915.6777502
04/03/2018 23:00,24.8,88,0,0,0,861.0152399
04/03/2018 23:10,24.8,88,0,0,0,839.5252724
04/03/2018 23:20,24.7,88,0,0,0,909.3328421
04/03/2018 23:30,24.7,88,0,0,0,872.5027126
04/03/2018 23:40,24.6,87,0,0,0,838.431605
04/03/2018 23:50,24.6,88,0,0,0,899.2368735
05/03/2018 00:00,24.4,89,0,0,0,884.2081844
05/03/2018 00:10,24.2,90,0,0,0,833.4015307
05/03/2018 00:20,24.4,88,0,0,0,887.786805
05/03/2018 00:30,24.4,89,0,0,0,870.5996184
05/03/2018 00:40,24.2,90,0,0,0,827.8523607
05/03/2018 00:50,24.3,89,0,0,0,873.9508991
05/03/2018 01:00,24.3,90,0,0,0,881.2633203
05/03/2018 01:10,24.4,88,0,0,0,836.8962222
05/03/2018 01:20,24.4,89,0,0,0,867.1262328
05/03/2018 01:30,24.3,89,0,0,0,895.0589438
05/03/2018 01:40,24.6,87,0,0,0,844.6690763
05/03/2018 01:50,24.6,88,0,0,0,850.9081223
05/03/2018 02:00,24.6,87,0,0,0,901.6173623
05/03/2018 02:10,24.6,88,0,0,0,847.1751749
05/03/2018 02:20,24.6,88,0,0,0,851.9567456
05/03/2018 02:30,24.6,88,0,0,0,895.6548982
05/03/2018 02:40,24.7,88,0,0,0,844.1947055
05/03/2018 02:50,24.7,88,0,0,0,853.7684302
05/03/2018 03:00,24.6,88,0,0,0,884.4439446
05/03/2018 03:10,24.7,88,0,0,0,837.9672048
05/03/2018 03:20,24.6,88,0,0,0,846.4557751
05/03/2018 03:30,24.5,88,0,0,0,880.2670473
05/03/2018 03:40,24.4,89,0,0,0,828.8470377
05/03/2018 03:50,24.3,90,0,0,0,850.1422652
05/03/2018 04:00,24.1,91,0,0,0,878.6265246
05/03/2018 04:10,24,91,0,0,0,834.9332914
05/03/2018 04:20,23.9,91,0,0,0,853.2013493
05/03/2018 04:30,23.8,92,0,0,0,870.3311348
05/03/2018 04:40,23.8,92,0,0,0,829.941875
05/03/2018 04:50,23.8,93,0,0,0,856.865219
05/03/2018 05:00,23.8,93,0,0,0,877.9177987
05/03/2018 05:10,23.8,93,0,0,0,838.2301171
05/03/2018 05:20,23.8,94,0,0,0,857.9183741
05/03/2018 05:30,23.8,93,0,0,0,906.524508
05/03/2018 05:40,23.8,93,0,0,0,853.2401959
05/03/2018 05:50,23.7,95,0,0,0,868.0286967
05/03/2018 06:00,23.7,94,0,0,0,931.9693463
05/03/2018 06:10,23.6,95,0,0,0,897.9963606
05/03/2018 06:20,23.6,95,0,0,0,916.7767555
05/03/2018 06:30,23.7,94,0,0,0,979.2594827
05/03/2018 06:40,23.7,94,1,0,1,1036.738855
05/03/2018 06:50,23.7,94,4,0,5,1052.946059
05/03/2018 07:00,23.9,92,14,0,13,1058.345912
05/03/2018 07:10,23.9,92,31,0,29,1088.033626
05/03/2018 07:20,23.9,92,37,0,35,1110.853557
05/03/2018 07:30,24,91,64,0,61,1117.435608
05/03/2018 07:40,24.1,91,130,130,94,1131.459198
05/03/2018 07:50,24.3,91,78,1,72,1113.564982
05/03/2018 08:00,24.4,91,76,0,71,1108.356497
05/03/2018 08:10,24.4,91,114,2,108,1207.398722
05/03/2018 08:20,24.5,88,324,425,155,1640.942076
05/03/2018 08:30,24.8,87,296,369,148,2190.990214
05/03/2018 08:40,24.9,85,371,477,152,2447.536067
05/03/2018 08:50,25,84,416,544,156,2495.678781
05/03/2018 09:00,25,85,246,108,171,2563.494723
05/03/2018 09:10,25.1,84,259,106,189,2621.478656
05/03/2018 09:20,25.2,85,558,646,180,2669.165592
05/03/2018 09:30,25.4,83,604,657,205,2659.805856
05/03/2018 09:40,25.7,82,389,214,247,2589.202203
05/03/2018 09:50,25.7,82,209,11,193,2512.50766
05/03/2018 10:00,25.8,80,519,229,305,2441.413125
05/03/2018 10:10,25.9,79,229,2,220,2353.914292
05/03/2018 10:20,25.8,80,275,26,238,2271.126094
05/03/2018 10:30,25.1,84,348,23,321,2253.413561
05/03/2018 10:40,25.2,84,297,2,286,2226.133756
05/03/2018 10:50,25.5,84,665,319,397,2227.561963
05/03/2018 11:00,25.55,83,674,261,413,2246.002376
05/03/2018 11:10,25.6,82,626,203,429,2242.505847
05/03/2018 11:20,25.7,82,506,122,384,2234.100757
05/03/2018 11:30,25.8,82,398,41,339,2236.094501
05/03/2018 11:40,25.9,79,380,1,367,2239.853948
05/03/2018 11:50,26.2,76,693,170,495,2234.765524
05/03/2018 12:00,26.2,75,726,287,459,2226.524195
05/03/2018 12:10,26.2,75,961,743,299,2229.461926
05/03/2018 12:20,26.3,73,851,580,300,2227.995392
05/03/2018 12:30,26.5,74,398,14,367,2244.950043
05/03/2018 12:40,27.1,69,392,3,371,2256.16984
05/03/2018 12:50,26.9,70,664,215,456,2258.113809
05/03/2018 13:00,27.3,70,967,751,301,2253.266426
05/03/2018 13:10,27.6,67,1039,714,404,2252.217977
05/03/2018 13:20,27.7,67,943,554,461,2361.878561
05/03/2018 13:30,27.6,68,1079,675,491,2384.785823
05/03/2018 13:40,27.2,70,1028,688,441,2370.878246
05/03/2018 13:50,27,71,879,441,521,2337.252045
05/03/2018 14:00,27.1,71,803,416,447,2304.043747
05/03/2018 14:10,27.6,70,628,334,333,2278.944225
05/03/2018 14:20,27.1,71,797,669,265,2267.427537
05/03/2018 14:30,27.1,72,806,678,278,2281.395294
05/03/2018 14:40,27.3,69,788,661,288,2307.375522
05/03/2018 14:50,27,69,651,455,329,2342.471983
05/03/2018 15:00,27.6,68,710,645,252,2381.633936
05/03/2018 15:10,27,71,229,0,226,2418.012519
05/03/2018 15:20,26.8,73,241,1,230,2444.348108
05/03/2018 15:30,27.1,72,658,590,276,2460.868413
05/03/2018 15:40,26.7,73,229,2,224,2471.449711
05/03/2018 15:50,26.8,74,463,442,208,2472.19222
05/03/2018 16:00,26.8,75,440,444,202,2475.903886
05/03/2018 16:10,26.8,73,306,218,192,2477.34779
05/03/2018 16:20,26.5,74,389,483,155,2481.661185
05/03/2018 16:30,26.9,74,354,473,141,2482.446469
05/03/2018 16:40,27.4,71,314,426,137,2483.717036
05/03/2018 16:50,27.4,71,282,422,123,2483.767149
05/03/2018 17:00,27.2,72,252,403,114,2431.248154
05/03/2018 17:10,27,73,213,358,103,2336.701228
05/03/2018 17:20,26.5,75,174,324,89,2288.1613
05/03/2018 17:30,26.5,75,140,282,79,2259.23185
05/03/2018 17:40,26.45,75.5,291,227.5,63.5,2250.290795
05/03/2018 17:50,26.4,76,72,173,48,2251.823606
05/03/2018 18:00,26.2,78,43,0,33,2249.223761
05/03/2018 18:10,26,78,24,0,24,2214.238558
05/03/2018 18:20,25.9,79,8,0,10,2163.670769
05/03/2018 18:30,25.6,80,0,0,1,2091.128116
05/03/2018 18:40,25.4,81,0,0,0,1984.528082
05/03/2018 18:50,25.3,82,0,0,0,1920.136409
05/03/2018 19:00,25,83,0,0,0,1880.581147
05/03/2018 19:10,24.9,84,0,0,0,1856.762708
05/03/2018 19:20,25,83,0,0,0,1843.32676
05/03/2018 19:30,24.8,84,0,0,0,1819.218629
05/03/2018 19:40,24.7,85,0,0,0,1814.73963
05/03/2018 19:50,24.6,86,0,0,0,1932.564199
05/03/2018 20:00,24.6,87,0,0,0,1907.114435
05/03/2018 20:10,24.5,87,0,0,0,1777.176122
05/03/2018 20:20,24.3,87,0,0,0,1707.948375
05/03/2018 20:30,24.4,87,0,0,0,1685.917395
05/03/2018 20:40,24.3,87,0,0,0,930.3690699
05/03/2018 20:50,24.2,88,0,0,0,936.1259123
05/03/2018 21:00,24.2,89,0,0,0,964.4586497
05/03/2018 21:10,24.3,88,0,0,0,908.6083838
05/03/2018 21:20,24.4,88,0,0,0,931.1555636
05/03/2018 21:30,24.4,88,0,0,0,959.2276077
05/03/2018 21:40,24.2,88,0,0,0,940.8974052
05/03/2018 21:50,24.2,88,0,0,0,920.9587711
05/03/2018 22:00,24.1,89,0,0,0,920.0755956
05/03/2018 22:10,24.2,88,0,0,0,974.8975395
05/03/2018 22:20,24.5,85,0,0,0,919.8290784
05/03/2018 22:30,24.3,88,0,0,0,886.8030939
05/03/2018 22:40,24.2,88,0,0,0,959.1502432
05/03/2018 22:50,24.1,88,0,0,0,903.5011741
05/03/2018 23:00,23.8,90,0,0,0,866.0965637
05/03/2018 23:10,23.6,91,0,0,0,938.7982801
05/03/2018 23:20,23.6,91,0,0,0,900.1823083
05/03/2018 23:30,23.5,92,0,0,0,857.0552702
05/03/2018 23:40,23.5,92,0,0,0,918.9881995
05/03/2018 23:50,23.4,92,0,0,0,883.9719393
06/03/2018 00:00,23.5,91,0,0,0,852.0649916
06/03/2018 00:10,23.4,92,0,0,0,907.7330492
06/03/2018 00:20,23.2,93,0,0,0,879.9975595
06/03/2018 00:30,23.2,93,0,0,0,850.9069012
06/03/2018 00:40,23.2,93,0,0,0,900.1553619
06/03/2018 00:50,23.1,93,0,0,0,871.5772306
06/03/2018 01:00,23,94,0,0,0,844.2045829
06/03/2018 01:10,23.1,93,0,0,0,894.0902766
06/03/2018 01:20,23,94,0,0,0,877.3563752
06/03/2018 01:30,23,94,0,0,0,838.401736
06/03/2018 01:40,23.1,94,0,0,0,875.7448857
06/03/2018 01:50,23.1,94,0,0,0,880.8991435
06/03/2018 02:00,23.2,93,0,0,0,842.460522
06/03/2018 02:10,23.2,93,0,0,0,865.9510321
06/03/2018 02:20,23.3,90,0,0,0,888.2312176
06/03/2018 02:30,23.3,90,0,0,0,838.7463422
06/03/2018 02:40,23,93,0,0,0,831.8540896
06/03/2018 02:50,22.9,93,0,0,0,879.0121588
06/03/2018 03:00,22.8,95,0,0,0,836.6006979
06/03/2018 03:10,22.8,94,0,0,0,835.1130227
06/03/2018 03:20,22.8,94,0,0,0,874.3554048
06/03/2018 03:30,22.9,93,0,0,0,827.6845192
06/03/2018 03:40,22.7,94,0,0,0,816.4827218
06/03/2018 03:50,22.6,95,0,0,0,866.2915433
06/03/2018 04:00,22.7,95,0,0,0,831.206609
06/03/2018 04:10,22.6,95,0,0,0,821.1041411
06/03/2018 04:20,22.7,93,0,0,0,863.4179503
06/03/2018 04:30,22.7,93,0,0,0,826.0414623
06/03/2018 04:40,22.7,93,0,0,0,814.3023862
06/03/2018 04:50,22.8,92,0,0,0,861.8103641
06/03/2018 05:00,22.8,92,0,0,0,826.7062988
06/03/2018 05:10,22.9,91,0,0,0,816.7038077
06/03/2018 05:20,23,91,0,0,0,865.3927606
06/03/2018 05:30,23,89,0,0,0,848.7968365
06/03/2018 05:40,21.7,93,0,0,4,829.7637077
06/03/2018 05:50,20.7,93,0,0,2,876.9999467
06/03/2018 06:00,20.1,93,0,0,2,875.0282893
06/03/2018 06:10,19.9,93,0,0,2,860.9251299
06/03/2018 06:20,19.8,92,0,0,0,919.8190835
06/03/2018 06:30,19.3,92,0,0,1,976.8222994
06/03/2018 06:40,19,92,0,0,1,985.7906948
06/03/2018 06:50,19,91,2,0,2,987.3169259
06/03/2018 07:00,18.9,91,3,0,4,981.0937292
06/03/2018 07:10,18.7,90,6,0,6,986.7282016
06/03/2018 07:20,18.5,89,13,0,11,1002.064389
06/03/2018 07:30,18.3,88,17,0,16,999.1626552
06/03/2018 07:40,18.4,87,20,0,19,977.9754402
06/03/2018 07:50,18.5,86,26,0,24,947.595967
06/03/2018 08:00,18.4,86,29,0,26,926.9759
06/03/2018 08:10,18.4,83,46,0,43,982.4585704
06/03/2018 08:20,18.5,83,54,0,50,1017.673531
06/03/2018 08:30,18.4,82,65,0,61,1068.545344
06/03/2018 08:40,18.5,82,84,0,79,1103.357922
06/03/2018 08:50,18.7,81,92,0,87,1131.549406
06/03/2018 09:00,18.6,81,90,0,86,1137.195535
06/03/2018 09:10,18.8,80,80,0,76,1123.379898
06/03/2018 09:20,18.6,81,87,0,82,1082.241436
06/03/2018 09:30,18.7,81,138,0,131,1027.384581
06/03/2018 09:40,18.8,80,137,1,129,988.7841351
06/03/2018 09:50,18.6,81,152,1,142,955.234534
06/03/2018 10:00,18.7,80,183,1,174,958.3924428
06/03/2018 10:10,18.6,81,188,1,178,968.8720185
06/03/2018 10:20,18.4,82,172,0,162,991.6060112
06/03/2018 10:30,18.5,81,177,1,168,1018.302279
06/03/2018 10:40,18.7,81,211,1,200,1047.504228
06/03/2018 10:50,18.6,81,220,1,209,1073.3443
06/03/2018 11:00,18.6,81,231,1,218,1091.791468
06/03/2018 11:10,18.6,81,224,1,211,1093.658609
06/03/2018 11:20,18.4,82,218,1,205,1101.653793
06/03/2018 11:30,18.5,81,224,1,212,1116.409306
06/03/2018 11:40,18.4,80,252,1,236,1118.921097
06/03/2018 11:50,18.4,80,265,1,251,1130.19073
06/03/2018 12:00,18.6,79,230,1,216,1118.826712
06/03/2018 12:10,18.6,79,208,1,195,1116.279022
06/03/2018 12:20,18.5,79,211,1,199,1114.597764
06/03/2018 12:30,18.8,78,225,1,211,1110.246309
06/03/2018 12:40,18.5,78,259,1,243,1100.068534
06/03/2018 12:50,18.7,78,364,2,340,1100.667829
06/03/2018 13:00,18.9,76,430,3,401,1105.294708
06/03/2018 13:10,19.1,76,359,1,338,1100.621184
06/03/2018 13:20,19.1,75,277,0,260,1087.649892
06/03/2018 13:30,19.1,75,376,2,354,1080.075061
06/03/2018 13:40,19.1,76,400,2,378,1075.34927
06/03/2018 13:50,19.3,76,462,4,436,1069.26722
06/03/2018 14:00,19.4,75,569,9,534,1059.919488
06/03/2018 14:10,19.7,74,762,189,588,1048.606379
06/03/2018 14:20,19.9,73,647,112,536,1038.200098
06/03/2018 14:30,19.5,73,363,1,352,1041.827458
06/03/2018 14:40,19.6,72,898,283,693,1059.518042
06/03/2018 14:50,19.7,72,481,6,462,1092.076881
06/03/2018 15:00,20.2,70,896,511,510,1128.594269
06/03/2018 15:10,20.2,69,380,13,357,1166.563269
06/03/2018 15:20,20.2,68,414,19,383,1201.999736
06/03/2018 15:30,20.2,68,405,18,376,1201.153672
06/03/2018 15:40,20.2,68,564,172,440,1198.609421
06/03/2018 15:50,20,69,281,10,265,1193.520832
06/03/2018 16:00,19.9,69,455,152,361,1358.67257
06/03/2018 16:10,19.9,70,306,11,291,1972.746853
06/03/2018 16:20,19.7,72,146,0,142,2031.176026
06/03/2018 16:30,19.5,73,146,0,141,2026.221338
06/03/2018 16:40,19.3,75,126,0,121,1971.61831
06/03/2018 16:50,19.3,76,127,0,123,1848.774466
06/03/2018 17:00,19.2,76,99,1,96,1717.543238
06/03/2018 17:10,19.1,77,126,0,122,1688.022363
06/03/2018 17:20,19.3,77,50,0,49,1661.971021
06/03/2018 17:30,19.2,76,75,0,72,1621.579096
06/03/2018 17:40,19.1,76,65,0,64,1608.934051
06/03/2018 17:50,19.1,77,49,0,48,1338.579582
06/03/2018 18:00,19.1,76,36,0,35,793.1678564
06/03/2018 18:10,19.1,77,18,0,19,835.1451284
06/03/2018 18:20,19,79,7,0,7,863.8359349
06/03/2018 18:30,18.9,79,2,0,2,892.3393882
06/03/2018 18:40,19,79,0,0,0,901.845538
06/03/2018 18:50,19,78,0,0,0,921.7378375
06/03/2018 19:00,19,78,0,0,0,946.9761472
06/03/2018 19:10,19.1,78,0,0,0,958.7193645
06/03/2018 19:20,19,79,0,0,0,964.7402346
06/03/2018 19:30,19,80,0,0,0,969.0461332
06/03/2018 19:40,19.1,80,0,0,0,962.2999274
06/03/2018 19:50,18.9,81,0,0,0,965.3923143
06/03/2018 20:00,18.9,81,0,0,0,979.6840368
06/03/2018 20:10,19,81,0,0,0,1011.09674
06/03/2018 20:20,19,81,0,0,0,1013.125618
06/03/2018 20:30,18.9,82,0,0,0,1001.983463
06/03/2018 20:40,18.9,82,0,0,0,961.0043736
06/03/2018 20:50,18.9,82,0,0,0,937.3346698
06/03/2018 21:00,18.9,83,0,0,0,904.4446384
06/03/2018 21:10,18.9,82,0,0,0,890.5396305
06/03/2018 21:20,18.8,82,0,0,0,867.705766
06/03/2018 21:30,18.9,82,0,0,0,816.4562073
06/03/2018 21:40,18.8,83,0,0,0,781.774694
06/03/2018 21:50,18.8,82,0,0,0,781.4595719
06/03/2018 22:00,18.7,82,0,0,0,818.0178046
06/03/2018 22:10,18.7,83,0,0,0,780.0450505
06/03/2018 22:20,18.6,83,0,0,0,771.9957877
06/03/2018 22:30,18.7,82,0,0,0,817.9078159
06/03/2018 22:40,18.6,80,0,0,0,794.0081777
06/03/2018 22:50,18.5,79,0,0,0,769.6971039
06/03/2018 23:00,18.5,79,0,0,0,811.4471248
06/03/2018 23:10,18.6,78,0,0,0,796.6303043
06/03/2018 23:20,18.5,79,0,0,0,783.3217585
06/03/2018 23:30,18.4,80,0,0,0,832.7230159
06/03/2018 23:40,18.4,80,0,0,0,814.078378
06/03/2018 23:50,18.4,80,0,0,0,797.4188627
07/03/2018 00:00,18.3,79,0,0,0,839.7736473
07/03/2018 00:10,18.3,79,0,0,0,825.6019525
07/03/2018 00:20,18.3,78,0,0,0,800.7706554
07/03/2018 00:30,18.3,79,0,0,0,846.0534437
07/03/2018 00:40,18.3,78,0,0,0,819.8808877
07/03/2018 00:50,18.3,79,0,0,0,798.7282569
07/03/2018 01:00,18.2,80,0,0,0,847.6830723
07/03/2018 01:10,18.3,79,0,0,0,820.1674444
07/03/2018 01:20,18.3,79,0,0,0,800.7918075
07/03/2018 01:30,18.2,79,0,0,0,838.0447887
07/03/2018 01:40,18.2,79,0,0,0,817.8664034
07/03/2018 01:50,18.2,80,0,0,0,796.9050554
07/03/2018 02:00,18.3,79,0,0,0,837.1360229
07/03/2018 02:10,18.2,80,0,0,0,812.4853662
07/03/2018 02:20,18.1,79,0,0,0,797.5620222
07/03/2018 02:30,18,79,0,0,0,827.490894
07/03/2018 02:40,18,79,0,0,0,811.3176599
07/03/2018 02:50,17.9,79,0,0,0,788.2044917
07/03/2018 03:00,17.9,79,0,0,0,820.5844131
07/03/2018 03:10,17.8,79,0,0,0,813.2342834
07/03/2018 03:20,17.8,79,0,0,0,784.5326451
07/03/2018 03:30,17.7,80,0,0,0,807.6737406
07/03/2018 03:40,17.8,78,0,0,0,807.4649962
